probe_id,log2FoldChange,logCPM,PValue,padj
201034_at,-0.1685025178203747,7.629374557246949,0.01147141468405769,0.02046174916921579
201035_s_at,-0.09365357081061423,5.763741049405466,0.1297420044105487,0.17853899720619246
201036_s_at,-0.08549985843544287,6.142087783485039,0.20984084169344663,0.27238882067877057
201037_at,0.7343224711996769,6.450184119668084,5.283742876237328e-23,1.594499646003676e-21
201039_s_at,-0.02680874136892643,5.286366883475445,0.6133047416270394,0.6772841662767213
201040_at,0.31362017901924566,5.441686463394622,2.4934100145014954e-6,8.737946184283455e-6
201041_s_at,0.03357438163082668,7.668973029880726,0.7651702720288075,0.812898564482806
201042_at,-0.011594614395256568,4.982386310222396,0.9236004107190128,0.9410447680475877
201043_s_at,0.15522673615497515,4.421233170246088,0.021753612459284807,0.03636237326826621
201044_x_at,-0.2511813703765206,3.9959786730901814,0.03443591943776146,0.05482419452173258
201046_s_at,-0.015616007927287921,6.779806736221771,0.7588627186660251,0.807238239009942
201047_x_at,-0.06242832852157438,7.065478455040661,0.11280617122957816,0.1572534173562096
201049_s_at,-0.09898265674199054,10.63215964684061,4.977575177872568e-6,1.6586240398304457e-5
201050_at,0.2387321639040006,5.39960109470151,5.349464506097137e-4,0.0012491022941111297
201051_at,0.10960856128573321,6.460013375791183,0.010204296141472181,0.018400711086280337
201052_s_at,0.006102438411456193,5.96731044029612,0.923038162422813,0.9405981008309328
201053_s_at,0.07252493233955352,5.592478377883482,0.26101563343800693,0.32873976969449425
201054_at,-0.12041014329101676,7.005339346906865,0.011744597513770279,0.020896839921112936
201057_s_at,0.1289919029412457,5.6643565488301855,0.0099345893387902,0.01796577575733616
201058_s_at,-0.3057370658840483,6.376550045906767,0.09063510019627914,0.12954954348268694
201059_at,0.29287071245130647,6.801035540968109,7.294093060219752e-9,3.717489008284215e-8
201060_x_at,0.1764984813188529,5.6192134700290115,0.05805942289555379,0.08769076518822329
201061_s_at,0.12863777846113694,6.121295835036192,0.1731837835243378,0.23001709309400334
201063_at,-0.08557172076373291,6.858905279302753,0.17273942357332883,0.22959769785869377
201064_s_at,-0.1887498318349014,6.429052244945334,9.183193034335917e-4,0.0020431889299447705
201065_s_at,-0.15101855312552964,6.318074772550017,0.006943135974364893,0.012963021208325392
201066_at,0.09110493152460433,7.359882782337126,0.17701133061421162,0.23454822323686444
