"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"206108_s_at",244.601966599778,2.40700125909245,0.148419115256982,16.2175960618335,3.78730483916434e-59,5.23784259256428e-56
"228443_s_at",337.755467481183,-1.02552103636832,0.0637015087308716,-16.0988500398157,2.59889926948801e-58,3.41456380521682e-55
"220553_s_at",124.280337945773,1.25465550902341,0.0785584634687198,15.9709782195904,2.03568084658892e-57,2.60934563930815e-54
"235433_at",137.878570399409,-1.26127335981914,0.0795627934338254,-15.8525524982752,1.34984874903285e-56,1.68904645611124e-53
"226833_at",81.069931296364,1.00052264512795,0.063844007453016,15.6713634535592,2.37430862996556e-55,2.77287590531578e-52
"225187_at",109.235331078445,1.17370650581433,0.0749747425705679,15.6546920412512,3.08603458246498e-55,3.52572742275792e-52
"31874_at",134.565181196369,1.16720024219244,0.0747301689695572,15.6188626131425,5.41632063902484e-55,6.05636840134705e-52
"241813_at",17.8034184427999,1.09098428215278,0.0699878607235947,15.5881930219504,8.75758591608914e-55,9.58846187987809e-52
"227556_at",2927.0975824924,-1.62428516458216,0.105115770331802,-15.4523451567262,7.2747714127094e-54,7.6463667364706e-51
"242277_at",125.029511224415,-1.82928144701508,0.118928546964976,-15.381348664369,2.18351622425722e-53,2.20677907018488e-50
"210758_at",63.9467462210177,1.00597223998434,0.0654791680373569,15.3632410144615,2.88770143160089e-53,2.86340115162931e-50
"208156_x_at",103.173901301691,1.0859889198883,0.0708186784646453,15.3347809283176,4.47780865942798e-53,4.21505268111276e-50
"213038_at",235.729123069891,1.07880970949278,0.0703514185889104,15.3345835966246,4.4914364300018e-53,4.21505268111276e-50
"226085_at",409.972006936997,-1.59231646054854,0.104895019998973,-15.180095876469,4.79080988679852e-52,4.34096935846223e-49
"235059_at",14.3179294459534,1.56884202852865,0.103696489214138,15.1291720714759,1.03995521022794e-51,9.26335696920663e-49
"205841_at",30.3794491879324,1.20420331447494,0.0798447166705487,15.0818158632044,2.13320320535012e-51,1.86847268756617e-48
"219624_at",18.2045882924997,1.0677541468489,0.0716618084284138,14.8999051275063,3.30047804123893e-50,2.79763424160114e-47
"34449_at",22.0058861332942,1.22586164326118,0.0823078239884479,14.8936223053744,3.62581494360016e-50,3.02462029438036e-47
"36564_at",239.038147801873,1.17373080714984,0.0790289440914974,14.851910532816,6.76138869897055e-50,5.46673879516459e-47
"214718_at",189.360853090238,-1.11996893516824,0.0755625780719168,-14.8217406518648,1.06001583254061e-49,8.44061697929385e-47
"227014_at",88.801605891581,1.38543499587664,0.0936620145220949,14.7918556198662,1.65332069400732e-49,1.29684501123673e-46
"37433_at",15.1356222720731,1.01888075939594,0.0696663030349034,14.6251590081574,1.94116843364181e-48,1.50023773325899e-45
"200629_at",844.232692016919,1.43285558744428,0.0981391967171221,14.6002375745378,2.79868403697309e-48,2.13162378085629e-45
"243495_s_at",138.870793980793,-1.65703589265255,0.113701677516582,-14.5735395364848,4.13879254564776e-48,3.10728719205675e-45
"229835_s_at",198.410628769469,-1.46684923170413,0.100688919151911,-14.5681296815896,4.47988802801276e-48,3.31600049893215e-45
"222787_s_at",310.759635080911,-1.57300811912154,0.10798404093561,-14.567042550848,4.55173674558693e-48,3.32238851288299e-45
"37145_at",62.2008109294381,1.81217192654052,0.124490718861393,14.5566829649219,5.29661847275404e-48,3.8131299618783e-45
"230795_at",218.383535848206,-1.62011460304679,0.111448378956168,-14.5369059489324,7.07174854426025e-48,5.02227936479802e-45
"202397_at",643.5281513382,1.22580048455529,0.0843420336236761,14.5336842365535,7.41241209808192e-48,5.17105367569963e-45
"218963_s_at",381.940695276718,-3.09324490320552,0.212841652012876,-14.5330806914541,7.47802411525615e-48,5.17105367569963e-45
"213472_at",13.1187187907207,1.24761263806576,0.086101461771507,14.4900285360617,1.40084613327394e-47,9.56104775169853e-45
"1560503_a_at",20.689778414606,1.00731095326871,0.0695460342350921,14.4840890547924,1.52734085129684e-47,1.02907527050069e-44
"230085_at",121.203194619684,-1.61829071504318,0.11176329232891,-14.4796263721427,1.62980673218564e-47,1.08421345573777e-44
"236235_at",55.9277069465547,-1.49452728611615,0.103697264206225,-14.4124080568215,4.32368433593349e-47,2.77105983647133e-44
"213753_x_at",423.888441726968,1.19193600458401,0.0828043758211248,14.394601647126,5.5946300482465e-47,3.5424118982596e-44
"228222_at",1969.67911289404,-1.2398763431435,0.0864271591738758,-14.3459111116807,1.13006351923823e-46,6.98698331647601e-44
"209811_at",64.8246499881151,1.58151813372475,0.110283229307518,14.3405134548135,1.22148377636862e-46,7.46440213759029e-44
"231152_at",27.0016780674554,-1.67988375523945,0.117306990610803,-14.3204061965318,1.63166726963574e-46,9.85639559637201e-44
"235175_at",57.088105654139,1.52003120126031,0.106549140150456,14.2660109608947,3.56389519879525e-46,2.10446009300545e-43
"229841_at",145.159435015233,-1.16322248304045,0.0819416137063961,-14.195747806583,9.73424773779687e-46,5.62168852321073e-43
"1558101_at",18.2102270482372,1.10566377429969,0.0779817929029468,14.1784861971019,1.24503376775165e-45,7.11212006852396e-43
"230002_at",281.779684717089,-1.64821069799803,0.116579729019466,-14.1380556625141,2.21315018481045e-45,1.23733930651626e-42
"242037_at",34.4332299625868,1.30740922698754,0.0927186037295836,14.1008295465776,3.75331570314584e-45,2.07633424698028e-42
"235729_at",95.6148002325296,-1.23189523204828,0.0875049318941534,-14.0780091519686,5.18499826863724e-45,2.8384624896871e-42
"204507_s_at",34.5062897800838,1.14353594687707,0.0819751005245477,13.9497962132371,3.15505591230849e-44,1.6581080841546e-41
"204858_s_at",172.206974571816,1.25724911913835,0.0903389344684601,13.9170240000704,4.99263254799764e-44,2.5723804992889e-41
"223694_at",58.2042501369321,1.60070189498206,0.11520407199827,13.8944905958367,6.84084649614745e-44,3.49042569668479e-41
"215780_s_at",906.831752835605,1.23487577681495,0.0890399539851857,13.8687827379202,9.7924513322185e-44,4.94838930109049e-41
"239131_at",45.143502437962,-1.62587536374928,0.117669101172265,-13.8173517733346,2.00304097879803e-43,9.93092599997657e-41
"231769_at",150.084420585142,1.37721313563386,0.099862701828055,13.7910662381753,2.884646103487e-43,1.41681954507155e-40
"242414_at",474.27097103505,-1.78567892294275,0.129796411965665,-13.7575368679306,4.58896758424494e-43,2.2330426150223e-40
"205495_s_at",54.9979364378178,1.6181196072615,0.117866438820718,13.7284168712585,6.86164732240882e-43,3.24871183226913e-40
"221920_s_at",50.1065356231904,1.24665374594634,0.0911733649276724,13.6734423143789,1.46306830196448e-42,6.74474487205624e-40
"242939_at",64.9474254131783,1.23288556749483,0.0902620315050434,13.658960993205,1.78512609206334e-42,8.08754453812904e-40
"1558369_at",30.9716619165667,1.01538496550146,0.0744581977499928,13.6369801604761,2.41349648987156e-42,1.07490588583652e-39
"209108_at",1422.37321973361,-1.20851929287038,0.0886202295781991,-13.6370589268669,2.41089167215385e-42,1.07490588583652e-39
"208103_s_at",131.738814253823,1.29989042723487,0.0953649741465727,13.6306902913535,2.63080022559884e-42,1.16184096685816e-39
"212062_at",923.078019727442,-1.16570861679041,0.0856848754620956,-13.6046018682269,3.76010407417019e-42,1.64673757928284e-39
"200628_s_at",416.665217438452,1.34938848672303,0.0992937643003659,13.5898613193986,4.59951082360393e-42,1.98133353953837e-39
"204669_s_at",53.0593004574172,1.06780458000702,0.0785928817013746,13.58653044514,4.81363767148101e-42,2.05671474948791e-39
"209678_s_at",574.490749176493,-1.03487414458733,0.0762157298331262,-13.5782225907064,5.39190461783786e-42,2.26692924228681e-39
"1566764_at",79.6620209653654,-1.77035817446836,0.131066618927875,-13.5073155083261,1.41590943338925e-41,5.68028277575106e-39
"218737_at",53.3915375803641,1.00074719003295,0.0742174075435608,13.4839955093497,1.94293593226837e-41,7.62007873018149e-39
"208050_s_at",93.1984404782058,1.27637204846654,0.0947771377275222,13.4670879398788,2.44313020210228e-41,9.51083441787282e-39
"206288_at",57.6885181211906,1.14251365156139,0.0848799616301239,13.4603459947361,2.6765993749852e-41,1.03430884965421e-38
"228030_at",203.947948723452,-1.77509176619294,0.132070917406449,-13.4404439754899,3.50328414745519e-41,1.33414199337218e-38
"207528_s_at",31.1410310116064,1.17948697633469,0.0880801373035637,13.3910665042409,6.8194422030628e-41,2.54176571304796e-38
"230921_s_at",122.581627783525,-1.07464600356711,0.0808626923999499,-13.2897628272364,2.65418167393897e-40,9.4889703191965e-38
"238542_at",64.2356279732436,1.75316941741179,0.132084234329695,13.2731164041555,3.31502241556822e-40,1.17714654072819e-37
"201122_x_at",524.86788855901,1.30578558058041,0.098446249488788,13.2639444098794,3.74659298995084e-40,1.32146609391864e-37
"225915_at",101.062931628667,-2.01018873929378,0.151641310832177,-13.2562078780661,4.15374726459944e-40,1.45530689162506e-37
"222812_s_at",43.2711750183356,1.16444205565056,0.0883549923721128,13.179131415081,1.15715386810672e-39,3.92342350867618e-37
"242844_at",130.362449199196,-1.27313025542062,0.0966719992367767,-13.1695864932137,1.3131489676162e-39,4.42379684898088e-37
"229128_s_at",335.814653547562,-1.45022961163591,0.11031971773015,-13.1456972649556,1.80137304718848e-39,6.0298954854741e-37
"230461_s_at",43.6457829450879,-1.07931597973667,0.0821212192607949,-13.1429609722313,1.86772617208212e-39,6.21243552200024e-37
"228498_at",1697.52241168517,-1.23485862313838,0.0942104338220306,-13.1074507678322,2.9846289871075e-39,9.74249638437563e-37
"205405_at",215.165271530602,-1.12447957387118,0.085892599059846,-13.0916934192165,3.67325883266471e-39,1.16996633146582e-36
"220936_s_at",43.4029966938803,-1.30584928785488,0.0998787895930422,-13.0743403396816,4.6155045213088e-39,1.4612242446558e-36
"223253_at",333.957455863584,-1.63544807564384,0.125092762649675,-13.0738824613215,4.64337819318119e-39,1.46124609320026e-36
"227458_at",49.9232859245693,1.60604589847807,0.123052907016595,13.0516697038411,6.21697546679065e-39,1.93329543598649e-36
"203896_s_at",410.70764013393,-2.09613353670135,0.160618412539255,-13.0503938095457,6.32197660008766e-39,1.95438328377063e-36
"216604_s_at",105.183916149521,-1.31683928197381,0.101012287779582,-13.0364266657069,7.593325865782e-39,2.32011422994365e-36
"240277_at",123.049647261709,-1.12876601762317,0.0867416320644554,-13.0129672541141,1.03253488683572e-38,3.1366380602754e-36
"202589_at",737.445306144759,1.09845992514667,0.0848134819327162,12.9514777617325,2.30474247170935e-38,6.83504322540042e-36
"230499_at",55.4631941341793,1.02168304985706,0.0788875232485717,12.9511360958535,2.31502396415359e-38,6.83504322540042e-36
"239694_at",16.6607964460832,1.24442368912185,0.0962656858276915,12.9269705858563,3.17067605362392e-38,9.20617178575423e-36
"205471_s_at",234.741535777599,-1.82798494742469,0.141604243204811,-12.9091113800931,3.99889147292138e-38,1.14216164384734e-35
"221499_s_at",213.074509941088,-1.08274365941828,0.0839138932133227,-12.9030321196727,4.32729271609105e-38,1.22927860217e-35
"219956_at",280.944830178148,-1.50757069253455,0.117223213534644,-12.8606838788719,7.4910958084378e-38,2.0830002598764e-35
"240044_x_at",80.8871177021316,-1.00948107835208,0.0786458898135451,-12.8357766787988,1.03361173164489e-37,2.84400162015003e-35
"1562921_at",17.0053604813162,1.43926131679194,0.112331127726904,12.8126668530474,1.39264595652354e-37,3.79218215539575e-35
"202375_at",123.480815288277,1.07068268784327,0.0837009542237028,12.7917620267711,1.82293371673381e-37,4.9382710592386e-35
"202478_at",162.088445199441,1.46464516795119,0.114670214478045,12.7726731358962,2.33012319952218e-37,6.2161063262786e-35
"221830_at",612.614008421448,-1.0395522285842,0.0815835829850605,-12.7421742285401,3.44653986573947e-37,9.10198271879758e-35
"202203_s_at",61.2904630102915,1.72435418687594,0.135381457402367,12.7370041655778,3.6826634039451e-37,9.67693462654655e-35
"220104_at",39.3357330857615,1.0251531142131,0.0805109123513308,12.7330952323528,3.8718017600165e-37,1.01233169002939e-34
"207457_s_at",326.336218734199,-2.59985767226427,0.204872782712058,-12.6901076748603,6.70934822019201e-37,1.72844650178417e-34
"219221_at",505.870876073483,-1.10023059712885,0.0867684685750568,-12.6800739392689,7.62598965751923e-37,1.95500614859154e-34
"244290_at",18.4381515277936,-1.21581788941978,0.0960795889838739,-12.6542786275225,1.05944219477692e-36,2.68975483595681e-34
"242784_at",51.508706495334,-1.53565131245815,0.122458901466473,-12.5401362748512,4.50220672303431e-36,1.09541190797382e-33
"242121_at",451.27981557612,-1.43151227388318,0.114498025065054,-12.5025062490803,7.23343054244925e-36,1.73582515400858e-33
"1554411_at",144.570464859279,1.67149630399749,0.134186601737377,12.4565067030228,1.28893987364421e-35,3.03762090221963e-33
"230466_s_at",614.086960755858,-1.08915406278169,0.0878238368615607,-12.4015768577562,2.56231065843326e-35,5.98756312276089e-33
"203431_s_at",226.509411561561,1.1721060371054,0.0945213424353185,12.4004379001227,2.59899377615222e-35,6.04369552707538e-33
"212151_at",373.934405918184,-1.13433786505427,0.0918245342820571,-12.3533201003767,4.67418323293929e-35,1.07739923519251e-32
"231207_at",56.6556294797821,-1.03288488297352,0.0837846088448864,-12.3278594626578,6.4127656732866e-35,1.45265727238752e-32
"210029_at",176.925985199798,2.01874606871743,0.163904281889667,12.3166158043166,7.37236461234467e-35,1.62792962116455e-32
"203895_at",977.733058484359,-1.88935164814024,0.153513419241596,-12.3074038574232,8.2638842527449e-35,1.81715553564333e-32
"202409_at",1208.94298322146,-3.54254496558879,0.289351681317602,-12.2430426167124,1.83039910556413e-34,3.90295990294694e-32
"213094_at",93.4106083169192,1.87194036235436,0.15290048889471,12.2428670822852,1.83436293341686e-34,3.90295990294694e-32
"223075_s_at",35.3325735660518,1.17114287862531,0.0956991586160314,12.2377552275483,1.95361238843713e-34,4.13992522023891e-32
"204070_at",297.344590487574,1.68786165158411,0.137978517608087,12.2327858049489,2.0769143312155e-34,4.38354039207628e-32
"244010_at",38.8130952303863,-1.09970281044078,0.0899854000701563,-12.220902608461,2.40400620110549e-34,5.05360567571592e-32
"229704_at",143.599465462145,-1.54354887747884,0.126399631599226,-12.2116564577732,2.6934885432654e-34,5.63958553397488e-32
"210538_s_at",191.244808740989,1.35747565882982,0.11125507564447,12.2014717168303,3.0525625780469e-34,6.31592022545972e-32
"230621_at",236.379038545071,-1.00057108078238,0.0820190246228242,-12.199256030947,3.1367676143974e-34,6.46469353753103e-32
"1555867_at",52.607081749012,-2.21704187587609,0.18236078840335,-12.1574484037236,5.23689623071877e-34,1.0585378634969e-31
"1554696_s_at",210.240656944041,1.13306608601484,0.0932490814750864,12.150962434065,5.66942360854425e-34,1.14157428476412e-31
"213470_s_at",105.8124538024,1.2683785919636,0.104643464451543,12.1209537414632,8.18016163464633e-34,1.62226496055548e-31
"225914_s_at",106.339848799072,-1.59077618884592,0.131330363391589,-12.1127829678099,9.03749054674944e-34,1.78554991802207e-31
"218346_s_at",369.76614329903,-1.4093350280374,0.116634960770285,-12.0832983415078,1.29421919976682e-33,2.53792521733378e-31
"203349_s_at",111.401785086448,1.12794524677332,0.0933685606495241,12.0805680084035,1.3379228112903e-33,2.6138734358569e-31
"230036_at",44.2838060085215,1.3906491188391,0.115246316081822,12.0667555035059,1.58251383743375e-33,3.08027526712938e-31
"213757_at",474.465544836714,-1.19994076753272,0.0994796324426323,-12.0621753224179,1.67304722889111e-33,3.24447690284662e-31
"217678_at",147.181429165923,1.66440580689498,0.138034899187156,12.0578622992891,1.76299605338746e-33,3.39386427068589e-31
"238725_at",230.326752863092,1.0980888737025,0.0910760737818786,12.0568314827926,1.78519549833525e-33,3.42405708830331e-31
"1558249_s_at",231.558343036335,-1.01601500188529,0.0845204291702995,-12.0209399296604,2.75815989688179e-33,5.21411277772395e-31
"206858_s_at",141.819355666261,2.56838448725185,0.213822475718874,12.0117610584056,3.08210843939986e-33,5.80563178939857e-31
"242787_at",47.2530631749404,1.26132416799901,0.105022206956877,12.0100710558951,3.14574648631737e-33,5.90434145864012e-31
"208744_x_at",482.434610061212,-1.039218330736,0.0867362200791627,-11.9813652219052,4.44935507959546e-33,8.29189386003759e-31
"209109_s_at",1328.90639287571,-1.02547528762356,0.0857745574016721,-11.9554716303737,6.07874820646765e-33,1.10159494221621e-30
"1554539_a_at",71.8171820587467,1.26890331594109,0.106247062770296,11.9429496011992,7.06717553323423e-33,1.27194638004655e-30
"216191_s_at",16.0764344978709,1.31657557349785,0.11040718235051,11.9247275898964,8.79713090274238e-33,1.56720141512787e-30
"219211_at",67.5191476571787,1.26729965657761,0.106289659598157,11.9230756911708,8.97335262197614e-33,1.59319450572748e-30
"225541_at",905.105845610648,1.34879079277002,0.1134834900891,11.885348183344,1.41046093245912e-32,2.47910915867747e-30
"204430_s_at",42.5927673200479,1.24747175982947,0.105080900454184,11.8715366392713,1.66383137262279e-32,2.90501641052551e-30
"213201_s_at",25.7811208439991,1.27030608474359,0.107035183159346,11.8681170737332,1.73324744889898e-32,3.01619491488202e-30
"205842_s_at",68.0254296275718,1.03863823905617,0.0878810687886337,11.818680102244,3.12556563724851e-32,5.3158892071184e-30
"205184_at",149.55574630617,-1.9128555390234,0.161934219958819,-11.8125467211924,3.36220442626035e-32,5.69991262637699e-30
"204044_at",271.079994294725,-1.60018865064542,0.135740819915334,-11.7885588995522,4.47126321246356e-32,7.50743664114409e-30
"232541_at",76.1300389272121,-1.64702306283457,0.139810039526575,-11.7804348558353,4.92383909390993e-32,8.18744342212085e-30
"238327_at",73.5780610955011,1.06641227155982,0.0905710902042704,11.7743119703504,5.29473369760312e-32,8.75029669005768e-30
"1556194_a_at",24.1870691633369,1.66582678166851,0.142300411170676,11.7064087725686,1.18179956109183e-31,1.88840528784562e-29
"217790_s_at",159.439061279983,1.13695799652255,0.0971298777100362,11.7055433747866,1.19391943821195e-31,1.90137097441791e-29
"204415_at",493.649466158896,1.86983757546138,0.159811718424598,11.7002532348315,1.27073716233804e-31,2.01759277430554e-29
"209750_at",123.705363457674,-1.15662332572952,0.0990231295908997,-11.6803349935307,1.60661106641589e-31,2.52795922109043e-29
"204653_at",57.3041599743888,1.82173955875766,0.15638687601652,11.6489286387767,2.32361658840449e-31,3.60222260138671e-29
"229490_s_at",205.296692920033,-1.26159554303632,0.108479396598259,-11.629817113645,2.90719760422378e-31,4.45436918053576e-29
"206286_s_at",682.050593084287,-1.75586140634657,0.151052158010438,-11.6242060323643,3.10466370732325e-31,4.74309582775191e-29
"205549_at",88.0575160360173,-2.45413944973738,0.211428632567837,-11.6074129597843,3.77875869118e-31,5.70657713380097e-29
"218807_at",741.537150325437,-1.62453475027827,0.140296664445726,-11.5792827769382,5.24833109339779e-31,7.88059406521221e-29
"226603_at",120.794625069096,1.42862620793154,0.123877736413447,11.5325501522198,9.04248546968864e-31,1.3386444545747e-28
"238611_at",37.9500609416116,-1.01186106081755,0.0877427546681871,-11.5321323640232,9.08648237782502e-31,1.34137919911297e-28
"201939_at",155.707493235937,1.34023301759356,0.11627390498788,11.5265159257639,9.69898915190774e-31,1.42778900809344e-28
"235092_at",12.9353701228229,1.04573892501591,0.0908008024079958,11.5168467379516,1.08509647622624e-30,1.58847242929231e-28
"202479_s_at",50.9292329060202,1.11530750813663,0.0968574955819993,11.5149323388443,1.10946590424156e-30,1.61963530920863e-28
"242967_at",43.941497412892,-1.97850385170257,0.171942779594761,-11.5067574013027,1.2197903844354e-30,1.76597421111895e-28
"229543_at",13.9630400892619,1.0354478252291,0.090610632074458,11.4274429117572,3.04957286701827e-30,4.25112075472887e-28
"232136_s_at",57.434879758614,-1.36688885448042,0.119636252889183,-11.4253733418627,3.12310511251748e-30,4.34210756833978e-28
"232058_at",269.317344039194,-1.25877435058178,0.110276956262757,-11.4146635275505,3.53268414588079e-30,4.88570217375314e-28
"219471_at",538.764985471137,-1.71884405946419,0.150794839171832,-11.3985602485079,4.25090820821629e-30,5.84822591556542e-28
"232382_s_at",304.535017276294,-1.27502559807192,0.11190098079444,-11.3942307656277,4.4675824253288e-30,6.09842407222675e-28
"242517_at",38.7198595088002,1.89080703098454,0.165979912556271,11.3917823058469,4.59493428629959e-30,6.23252955678537e-28
"243271_at",57.2967614368024,1.08358128184788,0.0953457730977053,11.3647542690485,6.2640488934853e-30,8.41945845391883e-28
"216992_s_at",94.3229526638093,-1.67820364120648,0.147678754749629,-11.3638799572198,6.3270779359297e-30,8.46089704439821e-28
"227641_at",125.451275163429,1.47948966768144,0.13045956365162,11.3405995411136,8.25767813250601e-30,1.09038697632091e-27
"206907_at",43.5880513935272,1.29066690241094,0.113824079604698,11.3391376138803,8.39678169506653e-30,1.10597610326448e-27
"217478_s_at",381.242637765704,1.40764153529783,0.124441505204357,11.3116723635431,1.14878765581642e-29,1.49439075405387e-27
"221003_s_at",91.4912241382738,-1.00201872310926,0.0887308062430754,-11.2927940760987,1.42435504791682e-29,1.83920283017741e-27
"238581_at",36.4091204318803,1.28382209039134,0.113727989928684,11.2885323234535,1.4951236060196e-29,1.92585112722436e-27
"226661_at",152.992352475131,1.08012925504589,0.0959908928521748,11.2524138796092,2.25339271047696e-29,2.82636755385218e-27
"220351_at",11.3409679899354,1.20816895805128,0.107455853535052,11.2433982729211,2.49585907383743e-29,3.10088363514072e-27
"235057_at",18.2158656965839,1.30554831209326,0.116439509821481,11.2122450025328,3.55071372828384e-29,4.34974846797736e-27
"207325_x_at",15.3879426616079,1.21960115440083,0.109121613216605,11.1765315637329,5.31259299176899e-29,6.43313391911124e-27
"235174_s_at",208.128895487442,-1.0875923253629,0.0973802716490834,-11.1685078193468,5.81495226610611e-29,7.02526439983771e-27
"204698_at",258.355788158086,1.15404387684811,0.103345855640962,11.1668133152569,5.9269255154909e-29,7.14412026470433e-27
"213915_at",57.9638966551509,1.23607745238986,0.110697497573149,11.1662637321413,5.96369952529308e-29,7.1719969073742e-27
"202638_s_at",98.7049660666641,1.31474596946799,0.117773998908317,11.1632956480613,6.16624929273689e-29,7.39536584558873e-27
"215123_at",140.678997219903,-1.19553348356873,0.10712282226188,-11.1603994211993,6.37047139795595e-29,7.60894895109494e-27
"204205_at",114.881769756723,1.33723030614921,0.119896732842303,11.1531838645514,6.90891547741444e-29,8.19618835214533e-27
"213169_at",165.072528779253,-1.09506748360024,0.0983318240771978,-11.1364504205732,8.33765537870273e-29,9.82459956888662e-27
"227260_at",588.303039151587,-1.52336288538369,0.137165664972314,-11.1060073648254,1.17287260109203e-28,1.37587380977211e-26
"222357_at",93.2971864461985,-1.19073118103399,0.107386290218742,-11.0882979438857,1.42982352929164e-28,1.66984323907539e-26
"238040_at",59.7122747833758,-1.01218263523239,0.091289246233663,-11.0876436929014,1.44031728890784e-28,1.67836884260006e-26
"205543_at",47.1439977417973,1.49814207505564,0.136089191291382,11.0085309556139,3.47625600514758e-28,3.9288421095597e-26
"229427_at",142.637367285043,-1.07856423568535,0.0984609916358603,-10.9542288551615,6.34161823567127e-28,6.9869476888358e-26
"222696_at",906.393260807935,-1.49350122075681,0.136407775056933,-10.9487983374368,6.73349477565086e-28,7.37233509249074e-26
"206653_at",31.2859352566208,1.02050777229464,0.0932731424829089,10.9410677621549,7.33311145434778e-28,8.01214842768801e-26
"206696_at",64.7496159235448,-1.37749890688629,0.126252574252107,-10.9106599611636,1.02509431806349e-27,1.11307452048572e-25
"244023_at",71.6114708757414,-1.13413801037975,0.104151483537923,-10.8893121043907,1.29615582626573e-27,1.39586420683543e-25
"220658_s_at",62.4511216754138,1.08673305267675,0.0998450363771203,10.884197072873,1.37101473276636e-27,1.47346233672399e-25
"228088_at",35.7984493803353,-1.04652811094354,0.0962386946240959,-10.8742966125136,1.52829993626296e-27,1.63248526118625e-25
"209921_at",220.061600370943,1.38365853908886,0.127267431763048,10.8720551669889,1.56632230791799e-27,1.66970593448929e-25
