baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,probe_id
941.2206651069866,-0.08633177828450048,0.047955132335834816,-1.8002614960982692,0.07181935762562174,0.13841845829019087,1007_s_at
188.3787324790959,0.36934847413888733,0.06655888969443975,5.549198248866556,2.869826087152624e-8,2.397025432044167e-7,1053_at
162.6246287517908,1.5044734044923858,0.14420748360942875,10.432699932321809,1.7582012862490988e-25,1.5477472428397848e-23,1405_i_at
303.75927049942266,0.05853777209715456,0.12976186161654893,0.45111692578930335,0.6519052793796891,0.7631700537405369,1438_at
334.5075639947724,-0.09001044912809145,0.05117498179071473,-1.7588760362670628,0.07859856626178899,0.14928330507127063,1487_at
352.3268737530615,-0.28909493334530756,0.07710194955924186,-3.7495152197569177,1.771767441584603e-4,7.121488804974166e-4,1552256_a_at
453.28105643249427,0.41975763234925817,0.05669428775149204,7.403878750345731,1.3226319773893985e-13,2.500345357543973e-12,1552257_a_at
250.26207307240978,-0.5287147950410449,0.09201045121208351,-5.746247171664886,9.124589721390049e-9,8.256434025790851e-8,1552281_at
59.37298051225378,0.5376040168802263,0.1617783199940849,3.323090614984027,8.902599011993092e-4,0.0030325848358587304,1552309_a_at
119.25804070845392,-1.7492296703937402,0.18454446315310652,-9.478635340809436,2.5763015957792955e-21,1.3485553193683775e-19,1552348_at
32.82290957632965,-1.337213753385102,0.16737209854224006,-7.989466374812924,1.3552408396729526e-15,3.399681483922308e-14,1552349_a_at
46.41065884615193,0.2530306103286119,0.09251153410709968,2.7351250065281687,0.006235659024774757,0.017043313105263812,1552362_a_at
101.62137753572348,0.2665757284737554,0.19597854719361635,1.3602291286014727,0.17375742754099122,0.2839707636592111,1552365_at
44.042107007195426,-0.010919840009199488,0.17473622575311784,-0.06249328072719142,0.9501700126857803,0.9689987869747866,1552367_a_at
337.2375897807593,0.1455982174516596,0.0572424125336845,2.543537405345762,0.010973630685162331,0.027887243086461372,1552426_a_at
198.9091355238047,0.19773889665270686,0.07518912267056664,2.6298870053196306,0.008541325239367455,0.022409305907329504,1552477_a_at
113.89861085463133,-0.4984432873438538,0.1367398372212029,-3.6451943886515403,2.6718976343125217e-4,0.0010309001414995982,1552519_at
331.30078784842357,-0.1570526389970628,0.0645492237292456,-2.4330678190000645,0.014971496395225532,0.0365059166498716,1552610_a_at
144.7209420085435,0.497780418856823,0.11036289456876217,4.510396549509476,6.4706551277553926e-6,3.533812839904987e-5,1552612_at
132.41937983967892,0.5393335832266022,0.09175235640180042,5.878144217514822,4.148913889090955e-9,3.9701751734757106e-8,1552613_s_at
266.29837470319364,-0.272945889395997,0.051229518636283417,-5.32790267528851,9.935333380607061e-8,7.585958310103494e-7,1552617_a_at
195.68387442384397,0.21929105804028687,0.10831896463876092,2.024493668044309,0.0429193828260013,0.08988544054505747,1552619_a_at
195.9260519759763,-0.48241302814678516,0.09127802827833643,-5.285094751124014,1.2563971037189094e-7,9.409818068810541e-7,1552621_at
127.6907435865532,-0.541281532779232,0.0975412206981039,-5.549259368554877,2.8688230846775746e-8,2.3965685644912614e-7,1552622_s_at
276.2681951995163,-0.47020980971153825,0.058098231108303366,-8.093358450707393,5.804173613228223e-16,1.5213593020927482e-14,1552628_a_at
190.03978743580834,0.4813947614075557,0.09756826737020782,4.933927539995941,8.05923486626993e-7,5.2090152399698675e-6,1552701_a_at
172.50053223169996,0.407906720428421,0.11038016193797168,3.6954712990695278,2.1947927398269056e-4,8.640085217143311e-4,1552703_s_at
162.56676844766102,0.5926698596833186,0.20618264008528628,2.8744896245298057,0.004046810660758212,0.011638816147621467,1552767_a_at
95.13979368320072,0.21904509257014343,0.15879026449967112,1.3794617274574608,0.167752438663036,0.27607996935762985,1552797_s_at
63.06242707073642,-0.38858514929739907,0.14329291907505526,-2.7118238068265077,0.006691414998889626,0.018119364378176288,1552834_at
202.8951067294002,0.6754023744441617,0.06007064933718645,11.243467182334204,2.4939110330805434e-29,3.1008836351407166e-27,1553101_a_at
521.67537979056,0.2526389380377742,0.08538104331817437,2.958958197504211,0.0030868097082184867,0.00915550550669648,1553105_s_at
146.6194258760115,-0.22727677848317485,0.07945868340962349,-2.8603139232942367,0.004232218372237906,0.012117019194519007,1553113_s_at
248.21670441248847,-0.21376755006886017,0.06574429815585124,-3.2514994617800914,0.0011479799297422271,0.0038032488953963946,1553114_a_at
252.90305200105766,-0.5246163154409667,0.06375072452738442,-8.229182010560763,1.8849618126789647e-16,5.300282670065827e-15,1553117_a_at
146.0866890847211,0.7016705000883056,0.10985893918298012,6.3870132490503035,1.6915698787161995e-10,2.0008724601857113e-9,1553132_a_at
272.9678090198866,-0.4253679757832626,0.09712008059750167,-4.37981489684024,1.1878016228522761e-5,6.161654968648557e-5,1553185_at
174.24578604685146,-0.3887501240233326,0.09803692792193383,-3.9653437971137957,7.329023475470543e-5,3.207874570915957e-4,1553186_x_at
49.606309970018444,0.5718994583051333,0.18256949571054923,3.132502809844196,0.0017332276851786666,0.005484258400077045,1553296_at
903.538590404291,-0.09068727172812201,0.08340845417472269,-1.087267143665698,0.2769187647382444,0.409291806453123,1553530_a_at
176.7511626063162,0.2964333955867355,0.06383192436236533,4.643967709698404,3.417810026709268e-6,1.9686495850907372e-5,1553535_a_at
16645.268689550336,-0.0014977992169019835,0.024961523389751713,-0.060004319188184045,0.9521521946762698,0.9701883870526917,1553538_s_at
13738.33569913934,-0.18274191464290526,0.029544630689526664,-6.185283429780214,6.199098769849978e-10,6.735320172642045e-9,1553551_s_at
17038.933453614267,-0.09180510916963978,0.022012780842217135,-4.1705366454006425,3.038831822567146e-5,1.4503929488983178e-4,1553567_s_at
15691.122987443168,-0.028730738849400726,0.016993087888709218,-1.6907309040925045,0.09088820909453228,0.16830058633430992,1553569_at
17015.394930233397,-0.01793541707805909,0.016305920800113893,-1.099932797290038,0.2713614034883568,0.4030274748884302,1553570_x_at
130.51943388158227,-0.06736814938483665,0.09037145128647094,-0.7454583104047373,0.45599470476364673,0.5934559746947498,1553575_at
219.48948255591753,0.35347175745735526,0.0592588778011336,5.964874303620267,2.4482243310294417e-9,2.425791506276796e-8,1553581_s_at
16629.50797326742,-0.06661403220932371,0.014570640061514272,-4.571798625735922,4.835555348228751e-6,2.709251340840232e-5,1553588_at
462.20024393881243,0.19626633068639918,0.12600304632212111,1.5576316320531898,0.11932059575179668,0.2103439752160178,1553589_a_at
34.55167761440731,-0.4194558325089734,0.11832437381277862,-3.5449655805714784,3.926643575642384e-4,0.001457556338990746,1553602_at
1181.8215206439543,-0.024834396761023524,0.07236985391605344,-0.3431594153807548,0.7314785347343855,0.8233335146291985,1553678_a_at
308.1727369308479,-0.15150994603817647,0.06220597835420341,-2.4356171230918124,0.0148664109226223,0.03628334926055321,1553703_at
204.69515990533628,-0.14913240402748362,0.06371678497464267,-2.340551301934549,0.019255292789143782,0.04535140006878104,1553704_x_at
124.72109762241715,-0.7181940039586036,0.09889465649319136,-7.2622124331666935,3.808094978658241e-13,6.756604439851627e-12,1553705_a_at
299.65459379620984,-0.012412231974979428,0.04789285349394102,-0.2591666829070795,0.795506636249668,0.868865836775197,1553709_a_at
477.5905743596486,0.1411836854577787,0.06015663377495008,2.3469346038536028,0.018928576706272172,0.04470083671346399,1553715_s_at
216.2126228014966,-0.5004337312700022,0.1861741531762523,-2.6879871493022898,0.007188416302973042,0.019268592797431667,1553828_at
305.92426964699615,0.2665848568477474,0.04680188236850731,5.696028521859853,1.226303713447417e-8,1.087899482723085e-7,1553906_s_at
237.54134344921397,-0.08613584771735891,0.06421490270045739,-1.3413685000685267,0.17980083954862766,0.29194096832077665,1553954_at
248.37301760598262,0.1258163470536275,0.06471897352955172,1.944041139592205,0.051890490276633026,0.10535670012355787,1553959_a_at
123.30729083528615,-0.3156191646487724,0.0983208042504878,-3.210095432546327,0.0013269091039329055,0.004321729408331846,1553962_s_at
462.84601165219567,-2.1069978260888735,0.25986332041994115,-8.1081001454301,5.141735275350137e-16,1.35924927394744e-14,1553970_s_at
179.757306734378,0.32874714926025417,0.06969571283635492,4.716891984908029,2.394747450135108e-6,1.4180682534580335e-5,1553976_a_at
651.7569599186243,0.10987146876135383,0.07200668029202915,1.5258510504269998,0.1270469635724836,0.2211162446545338,1553979_at
340.15404665233353,0.26830316729916187,0.06837840198264646,3.92379990639813,8.716313841152415e-5,3.75165567246457e-4,1553984_s_at
305.93767240176874,-0.18927680894062526,0.11715480618260468,-1.6156128383295414,0.10617804641817291,0.19127553050631266,1553986_at
247.3386804548113,-0.15727114911220105,0.04982667830428375,-3.1563643105360284,0.0015974919517722302,0.005099282800864783,1553987_at
390.15532096244596,-0.1817259772247885,0.06512563099471934,-2.7903910403497454,0.0052644416396539166,0.014690567935558431,1553993_s_at
100.17447093621873,0.40531719424497703,0.09557502344065592,4.2408275682678225,2.226971730525335e-5,1.0921637955023184e-4,1553997_a_at
228.43004412561822,-0.2059013062459118,0.06692007776710722,-3.0768240730753766,0.002092187407057929,0.0064914876012824654,1554006_a_at
204.74171940246902,-0.6724710684346603,0.07508169526238612,-8.956524837173596,3.3507199365018937e-19,1.3462823818266095e-17,1554021_a_at
700.1175801569126,-0.18531813578573517,0.05324694187433212,-3.480352659934982,5.007541687192139e-4,0.0018144397809479844,1554078_s_at
490.0233981760981,-0.24876986490315958,0.05741202797489981,-4.333061793461123,1.4704981379614255e-5,7.486250038014604e-5,1554089_s_at
358.01828048163924,0.12134147300693358,0.04539354962725018,2.673099460238975,0.007515396456638211,0.020039786157702806,1554149_at
367.5686775775021,-0.03555082263096105,0.05785739248004354,-0.6144560117053912,0.5389140324316797,0.6688097872438306,1554167_a_at
501.69621025755885,0.2505421673491529,0.08140659635050992,3.0776642014413804,0.002086298632901708,0.006474363056009233,1554168_a_at
390.84345344616247,-0.7889406415507813,0.07705746434534794,-10.238341583821018,1.3350512581683213e-24,1.0456376128431885e-22,1554241_at
102.53133203772623,0.05818340491524866,0.10206625107907853,0.5700552758636107,0.5686402079047093,0.6940609462505307,1554246_at
193.46592678876584,-0.2549194723154412,0.09433905749846866,-2.7021625938925578,0.0068890064745911,0.01857878823141893,1554260_a_at
164.3436502884346,0.33796301646520605,0.07769575973757428,4.349825751195589,1.3624575155655245e-5,6.986982071919454e-5,1554327_a_at
102.4431901950254,-0.03784784514758829,0.13109726122927484,-0.28870050215157833,0.7728105783946196,0.8531517096303085,1554332_a_at
134.91716969124542,0.5604060881025782,0.0757624689177713,7.39688260041808,1.394187051574121e-13,2.6261686848898336e-12,1554334_a_at
377.83744113531424,0.18228533005138736,0.060272360202244614,3.0243602447245603,0.00249159558067153,0.007560674065858975,1554365_a_at
328.03512917354504,-0.15147125401380945,0.07805782624020975,-1.9405005405567188,0.05231888854575537,0.10606260101194369,1554390_s_at
347.6626428633333,0.5727701017442022,0.08611623377496033,6.651128093234661,2.908550038909959e-11,3.8756576760870684e-10,1554408_a_at
144.57046485927893,1.671496303997489,0.13418660173737745,12.45650670302277,1.288939873644207e-35,3.0376209022196257e-33,1554411_at
517.2774487952526,0.24055172099373656,0.04142187604972555,5.807359393982117,6.346580966787713e-9,5.890819783266717e-8,1554423_a_at
176.62775650943013,-0.27431194204921766,0.07365910704498435,-3.724073682860323,1.96033670252923e-4,7.791826884338312e-4,1554433_a_at
1662.2495332239976,1.514051560901471,0.27817466871206714,5.44280889382,5.2446904705698825e-8,4.2061569203468585e-7,1554436_a_at
83.5927902213665,0.17913082290051516,0.1176389496200419,1.5227169528381868,0.12782953475892134,0.22221332924452075,1554450_s_at
448.1788152547107,-0.4698088036647223,0.1115448643559975,-4.211837150703046,2.5330213473761783e-5,1.22838796613461e-4,1554452_a_at
205.31155901940937,0.2032511761727978,0.061782136920310975,3.2898048902866397,0.0010025687477066589,0.003373607245932626,1554462_a_at
229.93347197451882,-0.2938328408145504,0.08231846090997819,-3.569464705321448,3.577114047786692e-4,0.001339162641881905,1554464_a_at
276.1455732352347,0.1024494372826928,0.06826218677729741,1.5008226680010985,0.1334014340274876,0.2298088623555441,1554466_a_at
348.62001544773165,-0.12600785059044073,0.06170210379268889,-2.0421969891628144,0.04113199503090925,0.08678323153060888,1554480_a_at
190.0965518916373,0.27330304018404944,0.06681048064254429,4.0907210598633625,4.3003409717991496e-5,1.9819356259925678e-4,1554482_a_at
118.60484055691984,-0.1444227399272262,0.0944360201294907,-1.529318365271998,0.12618553895641718,0.21995936231104013,1554483_at
120.82131439144192,-0.1686813316059997,0.1510084698995665,-1.1170322546688087,0.2639805342884105,0.394338790795973,1554485_s_at
682.8593182428408,0.14671682655334792,0.05845294601613805,2.509998837575123,0.012073155903423704,0.030313536636975266,1554510_s_at
152.26856552898298,0.2741537030440197,0.07743114540117456,3.5406127808598975,3.9919898089060574e-4,0.0014797223333139296,1554572_a_at
379.79550888680836,0.06540901394037223,0.06802028591452906,0.9616103940310097,0.33624534837352793,0.4744067806168739,1554574_a_at
185.27773867410826,-0.3135309528313968,0.10020718952661462,-3.1288269266161217,0.0017550565039932992,0.0055449825364232205,1554576_a_at
419.9901134306697,-0.2907281251847427,0.06365833005335426,-4.567008354461597,4.9473430025143014e-6,2.7633400377737974e-5,1554577_a_at
454.41305056262837,0.3199007912419187,0.06688043539468719,4.783174471787766,1.725482305970673e-6,1.0484564355183576e-5,1554600_s_at
333.7356016962753,0.09962539680227102,0.07004853324324618,1.4222338739958773,0.1549583681314769,0.25920434396784126,1554678_s_at
572.9581835648597,-1.0831328193179233,0.1331167714738033,-8.136711905840341,4.0615765229530746e-16,1.0918265605487257e-14,1554679_a_at
171.42694327663105,0.06833600647280069,0.06338729310794852,1.0780710631770396,0.2810020440550846,0.4139880416929501,1554691_a_at
210.2406569440408,1.1330660860148376,0.09324908147508636,12.150962434064965,5.669423608544248e-34,1.1415742847641166e-31,1554696_s_at
354.01229889483983,-0.11954311512489282,0.06658230205335766,-1.7954187740323768,0.07258700348400915,0.13960612556628058,1554747_a_at
278.33153115821904,0.19068946087173408,0.10474465626516677,1.8205173196520248,0.0686802611468798,0.13340068907540087,1554768_a_at
175.5038150386738,0.2107886525966212,0.06842168055565014,3.080728957324838,0.0020649452670553304,0.006415674464370431,1554806_a_at
434.8336442473984,0.004423148197523382,0.06295897083337093,0.07025445522656043,0.9439911323527677,0.965038211642188,1554868_s_at
131.17500837328166,-0.1002356179186955,0.10455415828523806,-0.9586956612977457,0.3377120848230403,0.47599959517754814,1554878_a_at
153.28117937994048,1.1794556839680648,0.14246774062300377,8.278756150763453,1.2446851964967617e-16,3.572538821228335e-15,1554899_s_at
121.89743163536554,0.7963664591683364,0.08948542219573892,8.89939880292879,5.6149997222563595e-19,2.185857002988598e-17,1554930_a_at
156.05176861377393,-0.7111921471130922,0.0772326206146408,-9.208442513709981,3.30891033365164e-20,1.513459300911473e-18,1554943_at
235.2266119795399,-0.32971226199047676,0.111845949674246,-2.9479141886744364,0.0031992585742223363,0.009454750891845057,1554966_a_at
97.54654055056142,-0.15702176935991566,0.10399083187048243,-1.509957815853245,0.1310541884764794,0.22660465293126597,1554980_a_at
52.68451129803283,1.4016653379808939,0.1852342729229014,7.56698701521774,3.819800643586384e-14,7.838570988794957e-13,1554997_a_at
