probe_id,log2FoldChange,AveExpr,t,P.Value,padj,B
210201_x_at,0.15041744847542107,4.8434455896819015,2.3433078713484474,0.019475941002138453,0.032919810027754695,-4.573110843042405
203304_at,0.4110204851413181,4.254815853335201,2.2003670323147437,0.02820408536216985,0.04603630819187507,-4.581611455420028
216306_x_at,-0.09710028361568221,7.864537947674183,-2.495072901309505,0.012891031771547086,0.022680509668021667,-4.586969181953721
213256_at,-0.21902012423807302,3.655152485797137,-2.1732825328106657,0.030193507983264836,0.04891721906936332,-4.588644380016117
226039_at,-0.2140035575153596,5.459637614973465,-2.4040590776912305,0.016550441560356653,0.028414243659631543,-4.589592921107534
233268_s_at,-0.13599582265791454,5.626498153067676,-2.406844061738941,0.016426138944665724,0.02821892663794161,-4.589662734931456
224372_at,0.0767441391646307,11.097322920702625,2.776238210471431,0.0056902748620501235,0.010826093731044498,-4.591277969212799
207842_s_at,0.12528736139140878,4.9535127071110825,2.352665424641681,0.01899771272455063,0.03219783205475572,-4.594978878250693
225046_at,0.32197718811959375,5.149056198470064,2.3576118214705217,0.01874910566640891,0.031827702848026704,-4.596820313821474
225230_at,0.13970622510731537,5.420069516385523,2.391086137639766,0.017140445828097494,0.02933784888263436,-4.597968293658278
212132_at,0.09688631928757832,5.649846626418439,2.3991837876000632,0.01677003653635115,0.028740585732511578,-4.6000507953785625
235341_at,-0.19013209294387878,3.919672807783391,-2.209401941732336,0.027566138651065872,0.04509330330872938,-4.600705786052341
213921_at,0.2654969887939954,1.4739202491937982,1.9484424121249948,0.05188029827202027,0.07920673156450808,-4.604169005915631
202252_at,-0.1176720209978036,7.133083293362554,-2.448093266016047,0.014679030206502554,0.025479010142945863,-4.604227147569356
243618_s_at,0.18004784738587068,4.2436452565137195,2.215769960053503,0.027124031868095637,0.044424362238634545,-4.604700637722162
204962_s_at,-0.19631002868268796,4.372196849050478,-2.2945864844381094,0.02214009804905613,0.036979555721786454,-4.604956529093428
221842_s_at,0.1389657613272056,4.601947811970765,2.288703022700494,0.022482399140253767,0.03749866759918085,-4.608178696986327
209066_x_at,0.12196317782177017,7.942774104728431,2.4805718291679684,0.013421125881848264,0.02349738871911104,-4.609982289949626
226865_at,-0.27404139577006326,3.3599930266597813,-2.127127772705294,0.03386264531089339,0.05429070925106269,-4.610580221221213
211963_s_at,0.09958250380132451,7.774997301438437,2.470865455958979,0.01378665440499008,0.024105831343342377,-4.610983377162703
212163_at,0.13903238713341734,5.3493764892338795,2.3816226203757926,0.01758243873623316,0.030008071719175695,-4.611261741148736
204518_s_at,-0.18087685115041963,4.513458223404007,-2.310152193857406,0.021256315031663017,0.03564871169780904,-4.611328625171649
214743_at,0.14956563736477574,5.211125182439946,2.370656042472466,0.018107137217838454,0.030854423574789784,-4.612406077702789
212623_at,-0.1365016222134357,5.619425882131438,-2.3970083274567218,0.01686884944275091,0.028891444297392568,-4.612663609582578
217187_at,-0.17032603232791155,2.535890046500739,-2.0307896529627643,0.04276635926444823,0.06686456608290045,-4.613064545967063
202559_x_at,-0.069435853974586,5.841849609634428,-2.40051849409252,0.016709664550083596,0.02865541531914594,-4.61358800867679
229963_at,-0.31982942097982664,2.467194354809256,-2.033388555455902,0.04250235959288716,0.0665489298916399,-4.615179921946126
218124_at,-0.1656926845157396,5.39432999635119,-2.3898883224184946,0.017195843978040325,0.029427967497882748,-4.616800258322048
202858_at,-0.09151310943379574,7.678901043734411,-2.4691620333704445,0.013851704461691781,0.024211667465835217,-4.620869405944265
201077_s_at,-0.1131527317562356,7.508210718546484,-2.459473049979649,0.014226900399641728,0.024782566501034445,-4.6228711070291695
208988_at,-0.11039832945708263,5.4243187935558685,-2.386923615616649,0.01733363753525274,0.029630646069118017,-4.6235243946746705
202233_s_at,-0.11558585197998367,8.658844723731288,-2.548223138291228,0.01110344053517743,0.019815285432842878,-4.624329014216157
