baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,probe_id
3327.380453510571,-1.9353825806185094,0.06345196053480774,-30.50154107621024,2.4860979645144898e-204,1.306543924270945e-199,213048_s_at
285.39165768262137,1.9702878630892442,0.08785533489714872,22.426502219766604,2.1704427504213923e-111,1.9010908050940974e-107,202072_at
496.2980729973186,1.7643772960385316,0.08157058185234596,21.630068781810316,9.36435121924461e-104,4.921341139761812e-100,35201_at
260.05589860706885,-2.0863331120213187,0.0992077851163184,-21.029933382497656,3.49140216126533e-98,1.3106224941652723e-94,230958_s_at
1582.7400197451902,-1.3172861120526032,0.06791052472528453,-19.397377908378164,8.120919478274995e-84,2.5105106015368476e-80,226880_at
725.2438538301373,-2.1793246337939416,0.11273097225204685,-19.332084078201248,2.8852449301902007e-83,8.423953447845322e-80,228834_at
1609.733914543295,-1.3581878399227438,0.07318796981833325,-18.557528556865694,7.089176681253473e-77,1.774117101459976e-73,226400_at
710.109497692721,-1.156621229638135,0.06240654098771209,-18.53365386596054,1.1052088777889352e-76,2.6401430619690774e-73,214257_s_at
1088.0058808888102,-1.2088517321615306,0.06927632860455266,-17.4497083854136,3.4599462287410884e-68,7.576417254385798e-65,222244_s_at
90.52145076767194,1.7834637820740784,0.10279145995230578,17.350310841986172,1.9617983006807004e-67,4.1240139157589406e-64,219403_s_at
303.8109726354791,-1.4871541078128399,0.0871232690143602,-17.069539798463232,2.5016400548361527e-65,4.6953996943521125e-62,235589_s_at
422.0737026334253,-1.0387310513280499,0.061035500391739016,-17.01847358768667,5.991221033538345e-65,1.0857332075743938e-61,212229_s_at
230.95795718166377,-1.9366336076181174,0.11392475587526124,-16.99923421155785,8.319968139062852e-65,1.4574920186010305e-61,238673_at
789.2748521236456,-1.0943717636757393,0.06459914108062796,-16.940964622266787,2.244144273610815e-64,3.804476069527186e-61,211769_x_at
170.57273487683122,-1.8773409310537483,0.11124013121388425,-16.876471742415845,6.703328310620351e-64,1.1008959876135685e-60,230291_s_at
3478.042791644494,-0.9291137208158904,0.05534387537628032,-16.788013388995463,2.986763558274824e-63,4.4847534869021464e-60,213619_at
732.0419332227327,-1.0548983863456236,0.06331296549589034,-16.66164865416227,2.4906322480946404e-62,3.6359079768434924e-59,221473_x_at
244.6019665997781,2.4070012590924543,0.14841911525698234,16.217596061833536,3.7873048391643396e-59,5.237842592564281e-56,206108_s_at
